---------------------- 1
#########################0.0
g:2 best (0):0,83 [0.0, 0.0, 0.83] [feas:17,not:33]
g:64 best (40):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:65 best (40):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:66 best (40):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:67 best (40):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:68 best (40):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:69 best (40):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:70 best (40):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:71 best (70):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:72 best (70):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:73 best (72):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:74 best (72):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:75 best (72):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:76 best (72):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:77 best (72):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:78 best (72):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:79 best (72):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:80 best (72):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:81 best (72):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
---------------------- 3
#########################0.0
g:2 best (0):0,9 [0.0, 0.0, 0.9] [feas:18,not:32]
g:3 best (0):0,9 [0.0, 0.0, 0.9] [feas:26,not:24]
g:4 best (0):0,9 [0.0, 0.0, 0.9] [feas:36,not:14]
g:5 best (0):0,9 [0.0, 0.0, 0.9] [feas:44,not:6]
g:6 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:7 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:8 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:9 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:10 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:11 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:12 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:13 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:14 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:15 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:16 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:17 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:18 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:19 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:20 best (0):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:21 best (20):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:22 best (20):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:23 best (20):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:24 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:25 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:26 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:27 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:28 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:29 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:30 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:31 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:32 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:33 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:34 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:35 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:36 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:37 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:38 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:39 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:40 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:41 best (23):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:42 best (41):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:43 best (41):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:44 best (41):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:45 best (41):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:46 best (41):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:47 best (41):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:48 best (41):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:49 best (48):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:50 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:51 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:52 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:53 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:54 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:55 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:56 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:57 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:58 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:59 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:60 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:61 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:62 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:63 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:64 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:65 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:66 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:67 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:68 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:69 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:70 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:71 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:72 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:73 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:74 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:75 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:76 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:77 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:78 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:79 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:80 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
g:81 best (49):0,92 [0.0, 0.0, 0.92] [feas:50,not:0]
---------------------- 4
#########################0.0
g:2 best (0):0,81 [0.0, 0.0, 0.81] [feas:21,not:29]
g:3 best (0):0,81 [0.0, 0.0, 0.81] [feas:31,not:19]
g:4 best (0):0,81 [0.0, 0.0, 0.81] [feas:43,not:7]
g:5 best (0):0,81 [0.0, 0.0, 0.81] [feas:50,not:0]
g:6 best (0):0,81 [0.0, 0.0, 0.81] [feas:50,not:0]
g:7 best (0):0,81 [0.0, 0.0, 0.81] [feas:50,not:0]
g:8 best (0):0,81 [0.0, 0.0, 0.81] [feas:50,not:0]
g:9 best (8):0,84 [0.0, 0.0, 0.84] [feas:50,not:0]
g:10 best (8):0,84 [0.0, 0.0, 0.84] [feas:50,not:0]
g:11 best (8):0,84 [0.0, 0.0, 0.84] [feas:50,not:0]
g:12 best (11):0,84 [0.0, 0.0, 0.84] [feas:50,not:0]
g:13 best (11):0,84 [0.0, 0.0, 0.84] [feas:50,not:0]
g:14 best (11):0,84 [0.0, 0.0, 0.84] [feas:50,not:0]
g:15 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:16 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:17 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:18 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:19 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:20 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:21 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:22 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:23 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:24 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:25 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:26 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:27 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:28 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:29 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:30 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:31 best (14):0,86 [0.0, 0.0, 0.86] [feas:50,not:0]
g:32 best (31):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:33 best (31):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:34 best (31):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:35 best (31):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:36 best (31):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:37 best (31):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:38 best (31):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:39 best (31):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:40 best (31):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:41 best (31):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:42 best (31):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:43 best (42):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:44 best (42):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:45 best (42):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:46 best (42):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:47 best (42):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:48 best (42):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:49 best (42):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:50 best (42):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:51 best (42):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:52 best (42):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:53 best (42):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:54 best (42):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:55 best (42):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:56 best (42):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:57 best (56):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:58 best (56):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:59 best (56):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:60 best (56):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:61 best (56):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:62 best (56):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:63 best (56):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:64 best (56):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:65 best (56):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:66 best (56):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:67 best (56):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:68 best (56):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:69 best (56):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:70 best (56):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:71 best (70):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:72 best (70):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:73 best (70):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:74 best (70):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:75 best (70):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:76 best (70):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:77 best (70):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:78 best (70):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:79 best (70):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:80 best (70):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
g:81 best (70):0,91 [0.0, 0.0, 0.91] [feas:50,not:0]
---------------------- 5
#########################0.0
g:2 best (0):0,87 [0.0, 0.0, 0.87] [feas:25,not:25]
g:3 best (0):0,87 [0.0, 0.0, 0.87] [feas:36,not:14]
g:4 best (0):0,87 [0.0, 0.0, 0.87] [feas:46,not:4]
g:5 best (0):0,87 [0.0, 0.0, 0.87] [feas:50,not:0]
g:6 best (5):0,87 [0.0, 0.0, 0.87] [feas:50,not:0]
g:7 best (5):0,87 [0.0, 0.0, 0.87] [feas:50,not:0]
g:8 best (5):0,87 [0.0, 0.0, 0.87] [feas:50,not:0]
g:9 best (5):0,87 [0.0, 0.0, 0.87] [feas:50,not:0]
g:10 best (5):0,87 [0.0, 0.0, 0.87] [feas:50,not:0]
g:11 best (5):0,87 [0.0, 0.0, 0.87] [feas:50,not:0]
g:12 best (5):0,87 [0.0, 0.0, 0.87] [feas:50,not:0]
g:13 best (12):0,88 [0.0, 0.0, 0.88] [feas:50,not:0]
g:14 best (12):0,88 [0.0, 0.0, 0.88] [feas:50,not:0]
g:15 best (14):0,89 [0.0, 0.0, 0.89] [feas:50,not:0]
g:16 best (14):0,89 [0.0, 0.0, 0.89] [feas:50,not:0]
g:17 best (14):0,89 [0.0, 0.0, 0.89] [feas:50,not:0]
g:18 best (14):0,89 [0.0, 0.0, 0.89] [feas:50,not:0]
g:19 best (14):0,89 [0.0, 0.0, 0.89] [feas:50,not:0]
g:20 best (14):0,89 [0.0, 0.0, 0.89] [feas:50,not:0]
g:21 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:22 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:23 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:24 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:25 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:26 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:27 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:28 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:29 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:30 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:31 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:32 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:33 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:34 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:35 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:36 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:37 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:38 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:39 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:40 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:41 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:42 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:43 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:44 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:45 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
g:46 best (20):0,9 [0.0, 0.0, 0.9] [feas:50,not:0]
